,Country Name,Country Code,variable,value
7506,Isle of Man,IMN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7507,Israel,ISR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",94.1326775498377
7508,Italy,ITA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",53.2934816714168
7509,Jamaica,JAM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",14.4896368676478
7510,Japan,JPN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",9.7305722145438
7511,Jordan,JOR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9999963174608
7512,Kazakhstan,KAZ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",24.3721542771003
7513,Kenya,KEN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7514,Kiribati,KIR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7515,"Korea, Dem. People's Rep.",PRK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7516,"Korea, Rep.",KOR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7517,Kosovo,XKX,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7518,Kuwait,KWT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7519,Kyrgyz Republic,KGZ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",63.3960830638209
7520,Lao PDR,LAO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",98.5933442878201
7521,Latvia,LVA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",16.8809193035778
7522,Lebanon,LBN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.8668035634983
7523,Lesotho,LSO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7524,Liberia,LBR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.3509980193392
7525,Libya,LBY,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7526,Liechtenstein,LIE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7527,Lithuania,LTU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",8.30417717411434
7528,Luxembourg,LUX,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7529,"Macao SAR, China",MAC,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7530,Madagascar,MDG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7531,Malawi,MWI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7532,Malaysia,MYS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",58.775297073658
7533,Maldives,MDV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7534,Mali,MLI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7535,Malta,MLT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",59.0516829607446
7536,Marshall Islands,MHL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7537,Mauritania,MRT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7538,Mauritius,MUS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",60.7147630765022
7539,Mexico,MEX,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",86.604233540535
7540,"Micronesia, Fed. Sts.",FSM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7541,Moldova,MDA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",77.7761244649377
7542,Monaco,MCO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7543,Mongolia,MNG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",89.8862067523461
7544,Montenegro,MNE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.5653335783953
7545,Morocco,MAR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9999999999999
7546,Mozambique,MOZ,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7547,Myanmar,MMR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9998246209261
7548,Namibia,NAM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7549,Nauru,NRU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7550,Nepal,NPL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7551,Netherlands,NLD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0425446030486443
7552,New Caledonia,NCL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7553,New Zealand,NZL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7554,Nicaragua,NIC,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",75.6984659326454
7555,Niger,NER,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7556,Nigeria,NGA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7557,North Macedonia,MKD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.8940563473637
7558,Northern Mariana Islands,MNP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7559,Norway,NOR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7560,Oman,OMN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7561,Pakistan,PAK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7562,Palau,PLW,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7563,Panama,PAN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.909455553671057
7564,Papua New Guinea,PNG,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",3.07658883258179
7565,Paraguay,PRY,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",2.89726536077518
7566,Peru,PER,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",97.1943596926821
7567,Philippines,PHL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",78.5573277504976
7568,Poland,POL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",87.2157694525718
7569,Portugal,PRT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7570,Puerto Rico,PRI,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7571,Qatar,QAT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7572,Romania,ROU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",42.3418302289266
7573,Russian Federation,RUS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",60.049834521458
7574,Rwanda,RWA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7575,Samoa,WSM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7576,San Marino,SMR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7577,Sao Tome and Principe,STP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7578,Saudi Arabia,SAU,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7579,Senegal,SEN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7580,Serbia,SRB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.1456703252509
7581,Seychelles,SYC,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7582,Sierra Leone,SLE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7583,Singapore,SGP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9999999999715
7584,Sint Maarten (Dutch part),SXM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7585,Slovak Republic,SVK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",90.8564088569626
7586,Slovenia,SVN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",62.7246772302731
7587,Solomon Islands,SLB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7588,Somalia,SOM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7589,South Africa,ZAF,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.8698700280207
7590,South Sudan,SSD,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7591,Spain,ESP,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.963513879180911
7592,Sri Lanka,LKA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",43.5162893476261
7593,St. Kitts and Nevis,KNA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7594,St. Lucia,LCA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7595,St. Martin (French part),MAF,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7596,St. Vincent and the Grenadines,VCT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7597,Sudan,SDN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7598,Suriname,SUR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.6656660324458
7599,Sweden,SWE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7600,Switzerland,CHE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",1.37704624880247
7601,Syrian Arab Republic,SYR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7602,Tajikistan,TJK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7603,Tanzania,TZA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7604,Thailand,THA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.5946490159069
7605,Timor-Leste,TLS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",96.2627004530301
7606,Togo,TGO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7607,Tonga,TON,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7608,Trinidad and Tobago,TTO,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7609,Tunisia,TUN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7610,Turkey,TUR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.999169803724
7611,Turkmenistan,TKM,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",99.9605053798124
7612,Turks and Caicos Islands,TCA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7613,Tuvalu,TUV,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",
7614,Uganda,UGA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7615,Ukraine,UKR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",97.898540316706
7616,United Arab Emirates,ARE,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",100.0
7617,United Kingdom,GBR,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",1.214196134887
7618,United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.277272840949727
7619,Uruguay,URY,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
7620,Uzbekistan,UZB,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",97.6814356621289
7621,Vanuatu,VUT,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",0.0
